doi,altmetric_score,Full-text_change,Full-text_m1,abstract_change,abstract_m1,author_count,neutral_results,confirmatory_results,contradictory_results,new_results,extend_p,funded,influentialReferencesCount,num_hypo_tested,num_significant,p_val_range,pdf_change,pdf_m1,reading_score,real_p,real_p_sign,reference_background,reference_methodology,reference_result,references_count,sample_size,sentiment,subjectivity,tweets_within_month,univ_rank,published_within_year
10.1101/2020.06.26.20141085,537.48,0,0,-135,4813,9,1,0,0,0,1,1,-1,0,0,0,327,870,20.96,1,0,-1,-1,-1,33,0,0,0.520714286,186,2,0
10.1101/2020.06.26.20141127,5.4,0,0,169,424,21,1,0,0,0,1,0,-1,0,0,0,9,139,30.09,1,0,-1,-1,-1,0,0,1,0.394775433,14,0.95049505,1
10.1101/2020.06.26.20141150,16.85,0,0,185,327,63,1,0,0,0,1,0,-1,21,13,0.599,55,78,-4.03,0.001,-1,-1,-1,-1,55,163,1,0.294060737,11,2,1
10.1101/2020.06.26.20141242,0.25,0,0,-66,307,3,1,0,0,0,1,1,3,0,0,0,-38,85,36.69,1,0,2,5,0,11,0,1,0.3,1,2,0
10.1101/2020.06.26.20141341,7.35,0,0,533,707,12,1,0,0,0,1,1,0,0,0,0,328,402,12.6,1,0,0,1,0,24,0,1,0.402610837,15,2,1
10.1101/2020.06.27.174896,18.6,80,0,483,631,3,0,0,0,1,1,0,3,0,0,0,103,137,23.26,1,0,20,8,1,38,0,0,0.551727273,14,2,1
10.1101/2020.06.27.174953,6.95,88,0,241,645,25,0,0,0,1,1,0,-1,9,9,0,43,178,2.04,0.0001,0,-1,-1,-1,40,0,1,0.589880952,18,2,1
10.1101/2020.06.27.174961,4,73,2,-189,909,5,0,0,0,1,1,0,8,0,0,0,-76,174,21.02,1,0,28,7,5,58,0,0,0.443319559,12,2,1
10.1101/2020.06.27.174979,218.6,298,135,-2475,5119,16,0,0,0,1,1,1,1,0,0,0,-612,1910,24.37,1,0,18,19,1,51,0,0,0.355555556,405,2,1
10.1101/2020.06.27.175166,34.65,116,39,-1925,3730,14,0,0,0,1,1,1,3,5,5,0.026,-578,1103,32.53,0.004,0,7,6,4,31,5,0,0.487878788,47,2,0
10.1101/2020.06.27.175430,407.9,899,0,4498,3501,18,0,0,0,1,1,1,0,0,0,0,1185,813,22.75,1,0,0,0,0,85,0,1,0.355239899,777,2,0
10.1101/2020.06.27.175448,6.65,74,7,-206,824,3,0,0,0,1,1,1,0,0,0,0,-51,227,32.67,1,0,0,0,0,58,0,1,0.521555556,13,2,1
10.1101/2020.06.27.20105429,5.55,0,0,176,639,2,1,0,0,0,1,0,0,0,0,0,-25,145,50.16,1,0,0,0,0,12,0,0,0.609090909,10,2,0
10.1101/2020.06.27.20134932,0.5,0,0,-266,556,1,1,0,0,0,1,1,0,0,0,0,-37,118,42.24,1,0,1,0,0,25,0,0,0.548351648,2,2,0
10.1101/2020.06.27.20140582,1,0,0,248,213,14,1,0,0,0,1,0,0,0,0,0,52,42,35.98,1,0,0,0,0,14,0,0,0.528703704,4,2,1
10.1101/2020.06.27.20141440,3.5,0,0,184,435,53,1,0,0,0,1,0,1,0,0,0,86,94,24.98,1,0,1,0,0,40,0,1,0.3203125,6,2,0
10.1101/2020.06.27.20141499,11.95,0,0,386,919,73,1,0,0,0,1,1,2,15,8,0.026,178,193,54.63,0.001,0,2,0,2,18,179,0,0.575108696,16,2,1
10.1101/2020.06.27.20141614,0.5,0,0,240,175,2,1,0,0,0,1,0,2,0,0,0,65,37,34.6,1,0,11,4,0,31,0,1,0.415873016,2,2,0
10.1101/2020.06.27.20141671,0.5,0,0,271,329,3,1,0,0,0,1,1,0,0,0,0,-6,115,26.44,1,0,2,7,1,25,0,1,0.330769231,2,2,1
10.1101/2020.06.27.20141739,9.5,0,0,122,548,6,1,0,0,0,1,0,-1,0,0,0,82,84,-26.49,1,0,-1,-1,-1,21,0,0,0.307894737,18,2,1
10.1101/2020.06.27.20141747,0.75,0,0,270,255,2,1,0,0,0,1,1,1,1,1,0,65,71,11.89,0.05,-1,3,3,0,13,1,0,0.433511199,3,2,1
10.1101/2020.06.27.20141770,49.6,0,0,300,278,5,1,0,0,0,1,0,0,0,0,0,49,108,18.15,1,0,7,1,1,21,0,0,0.17372449,11,2,0
10.1101/2020.06.27.20141788,2.5,0,0,397,326,3,1,0,0,0,1,1,1,0,0,0,84,107,24.04,1,0,7,2,0,19,0,1,0.412280702,6,2,0
10.1101/2020.06.28.175802,5,135,0,1268,533,2,0,0,0,1,1,1,0,0,0,0,276,58,16.52,1,0,6,3,0,16,0,1,0.44,22,2,0
10.1101/2020.06.28.176248,23.85,178,0,1010,655,6,0,0,0,1,1,1,0,0,0,0,364,180,27.01,1,0,0,0,0,78,0,0,0.414285714,25,2,1
10.1101/2020.06.28.20132498,2,0,0,266,738,4,1,0,0,0,1,0,0,0,0,0,92,131,35.47,1,0,0,0,0,17,0,1,0.521792929,9,2,0
10.1101/2020.06.28.20133561,20.5,0,0,32,515,6,1,0,0,0,1,0,-1,6,6,0,35,119,-3.31,0,0,-1,-1,-1,6,0,1,0.7375,30,2,1
10.1101/2020.06.28.20140475,4.25,0,0,364,460,11,1,0,0,0,1,1,0,0,0,0,110,119,38.25,1,0,1,0,0,15,0,0,0.360629588,10,2,1
10.1101/2020.06.28.20141556,11,0,0,267,389,20,1,0,0,0,1,1,-1,5,5,0,107,90,-33.42,0.0001,0,-1,-1,-1,13,0,0,0.758333333,7,2,1
10.1101/2020.06.28.20141838,19.15,0,0,445,608,5,1,0,0,0,1,0,0,60,59,0.0607,176,162,20.72,0.0001,-1,0,0,0,22,197,0,0.510416667,32,2,1
10.1101/2020.06.28.20141929,12.05,0,0,45,422,32,1,0,0,0,1,1,0,38,34,0,100,102,17.34,0,0,32,0,0,44,689,0,0.361892956,18,2,0
10.1101/2020.06.28.20141945,15.75,0,0,257,522,15,1,0,0,0,1,1,0,0,0,0,24,128,22.24,1,0,2,3,0,16,0,0,0.303571429,30,2,1
10.1101/2020.06.28.20141952,2.1,0,0,117,475,6,1,0,0,0,1,1,1,2,0,0,-15,112,40.38,1,0,6,0,0,27,0,0,0.445757576,6,2,0
10.1101/2020.06.28.20141960,37.18,0,0,-52,621,0,1,0,0,0,1,0,0,0,0,0,357,143,51.68,1,0,3,3,0,9,0,0,0.341991342,5,2,0
10.1101/2020.06.28.20141986,1.25,0,0,316,304,24,1,0,0,0,1,1,0,0,0,0,63,87,31.21,1,0,14,0,0,47,0,0,0.449333333,6,2,0
10.1101/2020.06.28.20141994,1.25,0,0,188,284,3,1,0,0,0,1,0,0,2,1,0,46,47,41.6,0.02,0,0,0,0,20,0,0,0.506919192,6,2,1
10.1101/2020.06.28.20142117,2.75,0,0,74,584,2,1,0,0,0,1,0,0,0,0,0,49,177,24.61,1,0,1,0,0,7,0,1,0.4,7,2,0
10.1101/2020.06.28.20142141,1.75,0,0,66,435,1,1,0,0,0,1,0,0,0,0,0,-8,103,33.04,1,0,0,0,0,3,0,0,0.69375,3,2,0
10.1101/2020.06.28.20142174,4.45,0,0,168,493,3,1,0,0,0,0,0,0,2,2,0,-15,86,45.46,0.02,0,0,0,0,10,0,0,0.42,14,2,1
10.1101/2020.06.28.20142190,695.588,0,0,-5168,15277,15,1,0,0,0,1,1,0,0,0,0,1812,2420,31.04,1,0,5,2,0,16,0,0,0.503030303,756,2,1
10.1101/2020.06.28.20142240,13.2,0,0,97,663,8,1,0,0,0,1,0,0,14,7,0.492,112,121,42.51,0.02,0,9,0,0,32,657,0,0.514370748,6,2,0
10.1101/2020.06.29.174623,37.1,222,0,1638,697,16,0,0,0,1,1,0,2,8,8,0.0043,709,174,16.22,0.0001,-1,17,5,5,43,3,0,0.471527778,41,2,1
10.1101/2020.06.29.174888,4497.054,23093,0,150219,27454,81,0,0,0,1,1,0,-1,12,12,0.049,41430,10119,0.76,0.001,-1,-1,-1,-1,49,203,0,0.71987013,5178,0.594059406,1
10.1101/2020.06.29.175844,8.25,117,0,381,716,6,0,0,0,1,1,1,-1,3,1,0.0499,74,157,29.38,0.0001,-1,-1,-1,-1,47,6,0,0.504583333,21,0.04950495,1
10.1101/2020.06.29.177030,20.6,256,0,50,822,3,0,0,0,1,1,0,0,0,0,0,21,199,32.87,1,0,2,1,0,18,0,1,0.423919717,42,2,1
10.1101/2020.06.29.177238,1.5,61,0,249,433,10,0,0,0,1,1,1,-1,3,0,0.014,77,109,31.65,0.003,0,-1,-1,-1,42,660,0,0.618720238,7,2,1
10.1101/2020.06.29.178343,70.95,-208,430,-1275,2014,10,0,0,0,1,1,0,3,4,4,0.0499,-401,664,22.34,0.0001,-1,6,3,1,54,26704,1,0.459070295,112,2,0
10.1101/2020.06.29.178384,34.08,-66,111,-558,1034,7,0,0,0,1,1,1,-1,2,2,0,-107,218,0.72,0.0001,-1,-1,-1,-1,24,75,1,0.258225108,41,2,1
10.1101/2020.06.29.178459,13.45,-148,283,-978,1266,15,0,0,0,1,1,1,3,0,0,0,-342,495,51.38,1,0,19,2,4,32,0,0,0.471875,35,2,1
10.1101/2020.06.29.178509,58.05,947,0,4117,346,30,0,0,0,1,1,1,0,19,15,0.01,4675,198,26.64,0,-1,0,0,0,29,758,0,0.368888889,58,2,1
10.1101/2020.06.29.178616,125.15,202,0,2788,274,21,0,0,0,1,1,1,0,2,2,0.04,6468,23,5.93,0.01,-1,0,0,0,37,10,1,0.402083333,24,2,0
10.1101/2020.06.29.178707,3.85,-14,85,-522,711,6,0,0,0,1,1,1,-1,0,0,0,-79,145,25.42,1,0,-1,-1,-1,30,0,0,0.522916667,13,2,1
10.1101/2020.06.29.179176,8.55,-49,76,-489,687,9,0,0,0,1,1,0,-1,0,0,0,-64,122,36.63,1,0,-1,-1,-1,20,0,1,0.294098214,20,2,1
10.1101/2020.06.29.179192,1.75,50,0,671,156,4,0,0,0,1,1,1,2,0,0,0,142,6,37.64,1,0,2,2,0,22,0,0,0.355555556,11,2,0
10.1101/2020.06.29.20131367,1,0,0,-511,587,7,1,0,0,0,1,1,0,0,0,0,-83,140,35.61,1,0,3,1,0,7,0,0,0.226041667,5,2,1
10.1101/2020.06.29.20133363,0.75,0,0,-482,575,5,1,0,0,0,1,1,1,2,0,0,-34,137,41.4,0.169,0,4,3,0,7,0,1,0.533333333,4,2,1
10.1101/2020.06.29.20136572,12.8,0,0,-648,911,10,1,0,0,0,1,0,0,37,20,0.972,-104,202,37.64,0.001,-1,20,0,2,36,330,0,0.515151515,25,2,1
10.1101/2020.06.29.20138008,2.7,0,0,206,508,1,1,0,0,0,1,0,0,0,0,0,47,110,45.15,1,0,1,0,0,3,0,0,0.60530303,3,2,0
10.1101/2020.06.29.20138628,1.75,0,0,255,301,10,1,0,0,0,1,0,0,6,6,0,96,59,31.41,0.001,0,4,0,0,37,0,0,0.481527778,4,2,0
10.1101/2020.06.29.20140376,10.25,0,0,-423,627,17,1,0,0,0,1,0,0,3,3,0.049,-149,295,-2.26,0.001,-1,3,0,1,5,40,0,0.682142857,4,2,1
10.1101/2020.06.29.20141564,8.6,0,0,-213,454,12,1,0,0,0,1,0,0,34,5,0,46,139,3.9,0.05,0,8,2,1,39,53853,0,0.317667749,13,2,1
10.1101/2020.06.29.20141978,1.5,0,0,-374,439,9,1,0,0,0,1,0,-1,0,0,0,-31,69,-4.33,1,0,-1,-1,-1,24,0,1,0.314865591,9,2,1
10.1101/2020.06.29.20142091,2.75,0,0,-877,1041,14,1,0,0,0,0,1,0,30,30,0.049,-145,226,40.18,0.001,-1,14,3,2,22,149,0,0.456590909,10,0.900990099,1
10.1101/2020.06.29.20142307,14,0,0,-67,701,6,1,0,0,0,1,1,0,0,0,0,-1,119,32.94,1,0,0,0,0,19,0,0,0.374005682,9,2,0
10.1101/2020.06.29.20142349,83.4,0,0,865,1174,15,1,0,0,0,1,1,2,0,0,0,255,272,19.71,1,0,4,3,1,38,0,0,0.352396694,101,0.900990099,1
10.1101/2020.06.29.20142364,0.5,0,0,148,243,4,1,0,0,0,1,0,0,1,0,0,55,75,23.19,0.9,0,4,12,0,24,0,1,0.591904762,2,2,0
10.1101/2020.06.29.20142430,31.8,0,0,-743,1344,47,1,0,0,0,1,1,-1,0,0,0,-193,737,6.44,1,0,-1,-1,-1,15,0,1,0.481481481,24,2,0
10.1101/2020.06.29.20142448,1,0,0,298,179,2,1,0,0,0,1,1,0,0,0,0,60,35,38.02,1,0,0,0,0,5,0,1,0.416097308,1,2,0
10.1101/2020.06.29.20142455,1,0,0,496,209,35,1,0,0,0,1,1,-1,0,0,0,96,57,8.2,1,0,-1,-1,-1,28,0,0,0.242195767,5,2,1
10.1101/2020.06.29.20142505,166.13,0,0,3955,5751,7,1,0,0,0,1,0,1,9,6,0,404,1008,20.35,0.01,0,24,0,0,41,0,0,0.65021164,147,2,1
10.1101/2020.06.29.20142513,2,0,0,267,231,5,1,0,0,0,1,0,0,0,0,0,104,50,34.7,1,0,0,0,0,17,0,0,0.337820513,7,2,0
10.1101/2020.06.29.20142554,5.2,0,0,404,616,19,1,0,0,0,0,1,0,2,2,0,42,118,41.9,0.003,0,0,0,0,13,190,0,0.53990676,9,2,1
10.1101/2020.06.29.20142646,2.5,0,0,188,289,14,1,0,0,0,1,0,0,4,2,0.305,55,44,43.53,0.001,0,0,0,0,35,63,0,0.54093006,6,2,1
10.1101/2020.06.29.20142661,57.822,0,0,438,564,6,1,0,0,0,1,0,0,1,0,0,71,108,40.08,0.2,0,15,3,5,37,12,1,0.415851648,27,2,1
10.1101/2020.06.29.20142836,1.25,0,0,-761,842,5,1,0,0,0,1,1,0,2,0,0,-131,162,51.89,0.14,0,3,1,0,6,0,0,0.578571429,5,2,1
10.1101/2020.06.29.20143081,2.35,0,0,-700,1036,6,1,0,0,0,1,0,1,13,9,0,-96,232,19.87,0.001,0,19,1,4,32,0,0,0.473809524,8,2,0
10.1101/2020.06.29.20143156,2.25,0,0,-284,354,8,1,0,0,0,1,1,0,0,0,0,-40,75,29.48,1,0,0,0,0,33,0,1,0.306625259,4,0.96039604,1
10.1101/2020.06.29.20143180,1,0,0,-652,734,3,1,0,0,0,1,0,-1,0,0,0,-125,161,35.88,1,0,-1,-1,-1,23,0,0,0.443333333,4,2,1
10.1101/2020.06.30.172833,2,69,0,1001,190,11,0,0,0,1,1,1,-1,4,4,0,232,15,32.22,0.05,-1,-1,-1,-1,15,136,0,0.282916667,14,2,0
10.1101/2020.06.30.175695,78.25,186,0,3295,271,22,0,0,0,1,1,0,6,17,17,0.0499,876,21,17.41,0.0001,-1,34,8,4,57,9,0,0.433730159,127,2,1
10.1101/2020.06.30.175778,4.6,92,0,891,195,21,0,0,0,1,1,0,0,1,1,0,264,8,28.61,0,0,0,0,0,62,82,1,0.490166667,16,2,0
10.1101/2020.06.30.176537,2,-48,59,-617,707,9,0,0,0,1,1,0,-1,0,0,0,-76,95,8.06,1,0,-1,-1,-1,43,0,0,0.53030303,12,2,1
10.1101/2020.06.30.178897,20.25,-37,98,-860,1173,17,0,0,0,1,1,0,3,0,0,0,-233,386,40.58,1,0,25,18,0,42,0,0,0.362004132,44,2,0
10.1101/2020.06.30.179663,3.5,-75,117,-695,878,9,0,0,0,1,1,1,0,2,2,0,-102,168,52.49,0.03,0,0,0,0,36,0,0,0.585,14,2,0
10.1101/2020.06.30.180034,2.5,-10,45,-348,751,1,0,0,0,1,1,0,3,0,0,0,-86,144,40.89,1,0,21,11,0,33,0,1,0.365375696,14,2,0
10.1101/2020.06.30.180380,138.7,-1135,1530,-1592,2510,35,0,0,0,1,1,1,3,7,7,0.0499,-395,531,27.15,0.0001,-1,26,1,3,45,3,0,0.648571429,58,2,1
10.1101/2020.06.30.181123,6.35,-68,82,-955,1126,23,0,0,0,1,1,1,0,0,0,0,-208,259,30.8,1,0,4,3,5,33,0,0,0.566396104,15,2,0
10.1101/2020.06.30.181305,5.5,-35,48,-563,726,3,0,0,0,1,1,1,0,0,0,0,-120,171,31.72,1,0,0,0,0,39,0,1,0.383333333,21,2,1
10.1101/2020.06.30.181446,4.8,-62,69,-742,836,7,0,0,0,1,1,1,-1,0,0,0,-83,119,10.84,1,0,-1,-1,-1,32,0,0,0.428294233,17,2,1
10.1101/2020.06.30.20135343,1,0,0,-503,565,4,1,0,0,0,1,0,-1,6,0,0,-82,113,20.92,1,0,-1,-1,-1,35,0,0,0.395351474,3,2,1
10.1101/2020.06.30.20138446,3.1,0,0,-305,485,3,1,0,0,0,1,0,0,0,0,0,-92,142,45.19,1,0,11,0,0,23,0,0,0.469375,4,2,0
10.1101/2020.06.30.20142570,2774.076,0,0,-22742,32172,49,1,0,0,0,1,0,0,0,0,0,-26786,36027,32.63,1,0,0,0,0,20,0,0,0.388541667,2263,2,1
10.1101/2020.06.30.20142877,30.1,0,0,1251,941,7,1,0,0,0,1,1,0,1,1,0,112,373,14.46,0.01,0,15,11,5,31,0,1,0.48452381,53,0.940594059,0
10.1101/2020.06.30.20143115,44.4,0,0,-1291,1496,4,1,0,0,0,1,1,0,0,0,0,-720,867,4.04,1,0,4,0,0,57,0,0,0.327142857,39,0.96039604,1
10.1101/2020.06.30.20143255,2496.65,0,0,-12122,13434,4,1,0,0,0,1,0,0,0,0,0,-22227,24520,33.58,1,0,0,2,0,2,0,0,0.424482402,7138,0.96039604,0
10.1101/2020.06.30.20143289,20.7,0,0,-2809,3364,8,1,0,0,0,1,1,0,6,6,0.049934,-373,486,40.42,6.60E-05,0,0,0,2,8,33,0,0.4234375,28,2,1
10.1101/2020.06.30.20143354,0.75,0,0,-605,739,3,1,0,0,0,1,0,0,0,0,0,-101,164,37.64,1,0,1,0,0,2,0,1,0.809375,2,2,0
10.1101/2020.06.30.20143388,2.5,0,0,-594,767,3,1,0,0,0,1,0,2,0,0,0,-93,231,15.41,1,0,23,1,0,53,0,1,0.346052632,6,2,1
10.1101/2020.06.30.20143420,2.1,0,0,-635,720,10,1,0,0,0,1,0,1,0,0,0,-146,200,34.56,1,0,16,2,1,34,0,1,0.492066116,3,2,0
10.1101/2020.06.30.20143529,0.5,0,0,-404,473,9,1,0,0,0,1,0,2,0,0,0,-73,105,36.12,1,0,10,1,0,16,0,0,0.482599006,5,2,0
10.1101/2020.06.30.20143586,247.05,0,0,-3885,4233,2,1,0,0,0,1,1,0,10,7,0.09,-181,246,27.96,0.01,-1,1,1,0,30,6049,0,0.383585859,276,2,0
10.1101/2020.06.30.20143636,7.05,0,0,370,778,4,1,0,0,0,1,1,4,4,4,0,-49,164,13.11,0.001,0,48,2,3,82,0,0,0.457532051,26,2,0
10.1101/2020.06.30.20143651,1.6,0,0,-478,596,17,1,0,0,0,1,0,0,24,24,0.0008,-48,163,25.39,0.0001,-1,1,0,0,24,1237,1,0.352469136,7,2,0
10.1101/2020.06.30.20143701,0.75,0,0,-571,664,24,1,0,0,0,1,1,0,17,15,0.639,-109,156,34.36,0.001,-1,10,0,1,30,50,0,0.551617647,8,2,1
10.1101/2020.06.30.20143727,2,0,0,-336,426,6,1,0,0,0,1,0,3,0,0,0,-5,88,28.88,1,0,28,7,1,71,0,1,0.430767677,3,2,1
10.1101/2020.06.30.20143735,1.25,0,0,-823,909,1,1,0,0,0,1,0,-1,0,0,0,-151,181,-6.9,1,0,-1,-1,-1,30,0,0,0.366011905,5,2,1
10.1101/2020.06.30.20143743,1,0,0,-534,756,3,1,0,0,0,1,0,7,0,0,0,-177,262,39.26,1,0,38,3,8,46,0,0,0.351,2,2,1
10.1101/2020.06.30.20143842,99.55,0,0,-2079,2715,1,1,0,0,0,1,0,-1,2,1,0,-577,736,27.96,0.001,0,-1,-1,-1,23,0,0,0.317914439,94,0.95049505,1
10.1101/2020.06.30.20143859,2,0,0,-67,772,5,1,0,0,0,1,0,-1,0,0,0,91,239,10.74,1,0,-1,-1,-1,52,0,1,0.528560606,7,2,1
10.1101/2020.06.30.20143909,2,0,0,-427,516,4,1,0,0,0,1,1,0,1,0,0,-72,112,30.94,1,0,5,0,0,16,621,1,0.41875,10,2,1
10.1101/2020.07.01.150805,3,-62,67,-690,785,5,0,0,0,1,1,0,0,0,0,0,-89,151,41.09,1,0,14,10,0,32,0,0,0.590277778,13,2,0
10.1101/2020.07.01.182618,4.25,-44,56,-1027,1185,3,0,0,0,1,1,0,0,0,0,0,-118,169,56.55,1,0,2,0,0,13,0,0,0.5,13,2,1
10.1101/2020.07.01.182659,5.2,-42,83,-796,933,2,0,0,0,1,1,0,0,5,5,0,-203,272,35.17,0.0001,0,0,0,0,33,0,0,0.392912458,17,2,1
10.1101/2020.07.01.182741,44.7,-91,97,-1719,1990,5,0,0,0,1,1,1,0,0,0,0,-332,421,31.41,1,0,15,3,0,38,0,0,0.446598639,69,2,0
10.1101/2020.07.01.182964,3,-50,62,-1349,1510,4,0,0,0,1,1,1,0,0,0,0,-224,262,17.41,1,0,0,1,0,39,0,1,0.505794682,13,2,0
10.1101/2020.07.01.183020,11.3,-46,76,-1758,2037,9,0,0,0,1,1,1,0,0,0,0,-281,433,22.34,1,0,0,0,0,18,0,1,0.447222222,23,0.623762376,0
10.1101/2020.07.01.183236,15.25,-159,197,-2849,3236,21,0,0,0,1,1,1,0,2,2,0,-552,707,10.84,0.05,-1,7,2,0,54,19,1,0.504444444,103,2,0
10.1101/2020.07.01.20080556,38.4,0,0,-1135,1391,5,1,0,0,0,1,0,-1,3,0,0,-151,213,25.32,0,0,-1,-1,-1,5,0,0,0.358377976,55,2,0
10.1101/2020.07.01.20129882,1.5,0,0,-755,892,9,1,0,0,0,1,1,0,0,0,0,-228,339,27.59,1,0,4,2,0,11,0,0,0.466666667,7,2,1
10.1101/2020.07.01.20143214,165.4,0,0,-3347,3950,18,1,0,0,0,1,0,-1,0,0,0,-1739,2065,8.16,1,0,-1,-1,-1,15,0,0,0.304430642,96,0.207920792,1
10.1101/2020.07.01.20143917,1.75,0,0,-929,1307,10,1,0,0,0,1,0,-1,6,4,0,-211,325,1.87,0.005,0,-1,-1,-1,6,0,0,0.475553936,4,2,1
10.1101/2020.07.01.20143925,1.85,0,0,-345,507,3,1,0,0,0,1,0,-1,0,0,0,-87,125,26.3,1,0,-1,-1,-1,38,0,1,0.401388889,3,2,1
10.1101/2020.07.01.20143958,11.15,0,0,1291,912,26,1,0,0,0,1,1,-1,0,0,0,710,260,-14.21,1,0,-1,-1,-1,26,0,0,0.381288252,22,2,1
10.1101/2020.07.01.20143966,8.65,0,0,-731,937,21,1,0,0,0,1,1,0,6,1,0,-202,297,35.61,0.05,-1,1,1,0,29,443,1,0.361764706,23,2,1
10.1101/2020.07.01.20144030,67.65,0,0,-3584,3948,17,1,0,0,0,1,1,0,35,35,0.05,-436,526,33.95,0,-1,0,0,0,32,55,0,0.728846154,400,2,1
10.1101/2020.07.01.20144121,7.25,0,0,-737,917,13,1,0,0,0,1,1,-1,2,0,0,-75,157,-5.68,1,0,-1,-1,-1,93,0,0,0.449074074,15,0.732673267,1
10.1101/2020.07.01.20144162,42.6,0,0,-781,929,14,1,0,0,0,1,1,0,5,3,0.3799,-129,198,36.63,0.0001,-1,1,1,0,13,821,0,0.5,53,2,0
10.1101/2020.07.01.20144188,2.25,0,0,-556,728,4,1,0,0,0,1,1,0,0,0,0,-97,196,24.92,1,0,3,0,1,16,0,0,0.318066378,3,2,1
10.1101/2020.07.01.20144279,0.5,0,0,-431,501,3,1,0,0,0,1,0,2,0,0,0,-117,140,49.45,1,0,7,1,1,11,0,0,0.288888889,2,2,0
10.1101/2020.07.01.20144394,2.35,0,0,-872,1027,3,1,0,0,0,1,0,4,1,0,0,-188,245,29.82,1,0,7,5,0,9,300000,0,0.421016484,2,2,0
10.1101/2020.07.01.20144592,94.83,0,0,-3324,3637,0,1,0,0,0,1,0,0,0,0,0,-1458,1775,42.04,1,0,0,0,0,51,0,0,0.543055556,85,2,0
10.1101/2020.07.01.20144691,0.5,0,0,-525,713,7,1,0,0,0,1,0,0,1,1,0,-109,141,35.91,0.05,0,4,0,1,15,0,0,0.493518519,2,2,0
10.1101/2020.07.02.183764,22.03,-65,112,-2931,3368,25,0,0,0,1,1,1,0,1,1,0,-682,795,21.74,0.05,0,0,0,0,23,0,0,0.375,32,2,0
10.1101/2020.07.02.184093,12.6,-58,65,-1357,1508,25,0,0,0,1,1,0,-1,19,18,0,-222,256,3.16,0.001,-1,-1,-1,-1,8,64,0,0.733333333,19,2,1
10.1101/2020.07.02.184481,58.05,-75,100,-2848,3147,20,0,0,0,1,1,1,2,0,0,0,-541,632,35.88,1,0,8,3,2,57,0,1,0.466396825,112,2,1
10.1101/2020.07.02.184663,1.75,-29,32,-955,1055,4,0,0,0,1,0,0,-1,8,8,0,-113,126,23.97,1.04E-07,0,-1,-1,-1,0,0,0,0.461031746,8,2,1
10.1101/2020.07.02.20136721,2.25,0,0,-889,986,10,1,0,0,0,1,0,0,0,0,0,-279,369,43.43,1,0,8,9,0,35,0,0,0.452070346,8,2,0
10.1101/2020.07.02.20142521,1.75,0,0,-764,857,13,1,0,0,0,1,0,-1,0,0,0,-123,184,-20.4,1,0,-1,-1,-1,5,0,0,0.2,5,2,1
10.1101/2020.07.02.20143032,35.25,0,0,-2396,2710,33,1,0,0,0,1,0,0,2,0,0.106,-396,579,6.58,0.455,0,0,0,0,69,47,0,0.592391304,57,2,1
10.1101/2020.07.02.20143826,646.962,0,0,12254,9791,1,1,0,0,0,1,0,1,0,0,0,-3255,10811,58.62,1,0,4,0,0,20,0,0,0.352083333,218,2,0
10.1101/2020.07.02.20144378,2,0,0,-542,842,3,1,0,0,0,1,0,0,1,0,0,-120,196,33.04,0,0,2,1,1,8,0,1,0.594285714,4,2,0
10.1101/2020.07.02.20144543,7.7,0,0,-906,1064,10,1,0,0,0,1,0,0,0,0,0,-135,256,23.09,1,0,0,0,0,26,0,0,0.534406566,17,2,0
10.1101/2020.07.02.20144733,2.95,0,0,-1103,1253,19,1,0,0,0,1,0,-1,3,3,0.0018,-101,356,16.36,0.0003,0,-1,-1,-1,36,123,0,0.49744898,6,2,1
10.1101/2020.07.02.20144840,3.75,0,0,-1353,1489,1,1,0,0,0,1,0,14,0,0,0,-336,384,27.45,1,0,20,6,1,76,0,0,0.411647619,5,2,0
10.1101/2020.07.02.20144865,21.6,0,0,-1911,2196,16,1,0,0,0,1,1,0,0,0,0,-438,625,31.96,1,0,0,0,0,67,0,1,0.490416667,83,2,0
10.1101/2020.07.02.20144873,3.25,0,0,-1178,1361,16,1,0,0,0,1,1,2,14,10,0.0499,-176,248,35.37,0.0001,-1,4,3,0,15,107,0,0.477234848,9,2,0
10.1101/2020.07.02.20144899,0.5,0,0,-670,832,2,1,0,0,0,1,0,0,0,0,0,-172,247,47.72,1,0,0,0,0,9,0,0,0.430442177,2,2,0
10.1101/2020.07.02.20144956,1.25,0,0,-508,646,9,1,0,0,0,1,0,1,24,0,0,-119,211,28.51,1,0,1,1,0,6,400,1,0.516666667,5,2,0
10.1101/2020.07.02.20145003,1343.6,0,0,-25713,27068,29,1,0,0,0,1,0,0,0,0,0,-6581,7107,15.41,1,0,0,0,0,30,0,0,0.523484848,2316,2,1
10.1101/2020.07.02.20145045,0.75,0,0,-789,917,1,1,0,0,0,1,0,0,0,0,0,-186,211,66.47,1,0,0,0,0,2,0,0,0.460582011,3,2,0
10.1101/2020.07.02.20145102,127.12,0,0,-4037,4565,2,1,0,0,0,1,1,2,28,28,0.0499,-443,508,24.31,0.0001,-1,10,0,0,34,1078,0,0.299885057,172,2,1
10.1101/2020.07.02.20145136,0.5,0,0,-406,452,1,1,0,0,0,1,0,0,0,0,0,-69,89,26.27,1,0,0,0,0,37,0,1,0.538333333,2,2,0
